date	country	value	key
6/22	France	1	CurrentCase
6/22	France	6	RecoveredCase
6/22	Germany	0	DeadCase
6/22	Germany	1	CurrentCase
6/22	Germany	9	RecoveredCase
6/22	India	0	DeadCase
6/22	India	0	CurrentCase
6/22	India	3	RecoveredCase
6/22	Indonesia	0	DeadCase
6/22	Indonesia	0	CurrentCase
6/22	Indonesia	2	RecoveredCase
6/22	Italy	0	DeadCase
6/22	Italy	0	CurrentCase
6/22	Italy	9	RecoveredCase
6/22	Japan	0	DeadCase
6/22	Japan	0	CurrentCase
6/22	Japan	0	RecoveredCase
6/22	Kuwait	0	DeadCase
6/22	Kuwait	0	CurrentCase
6/22	Kuwait	1	RecoveredCase
6/22	Mongolia	0	DeadCase
6/22	Mongolia	0	CurrentCase
6/22	Mongolia	9	RecoveredCase
6/22	New Zealand	0	DeadCase
6/22	New Zealand	0	CurrentCase
6/22	New Zealand	1	RecoveredCase
6/22	Philippines	2	DeadCase
6/22	Philippines	0	CurrentCase
6/22	Philippines	12	RecoveredCase
6/22	Poland	0	DeadCase
6/22	Poland	0	CurrentCase
6/22	Poland	0	RecoveredCase
6/22	Republic of Ireland	0	DeadCase
6/22	Republic of Ireland	0	CurrentCase
6/22	Republic of Ireland	1	RecoveredCase
6/22	Republic of Korea	0	DeadCase
6/22	Republic of Korea	0	CurrentCase
6/22	Republic of Korea	3	RecoveredCase
6/22	Romania	0	DeadCase
6/22	Romania	0	CurrentCase
6/22	Romania	1	RecoveredCase
6/22	Russian Federation	0	DeadCase
6/22	Russian Federation	1	CurrentCase
6/22	Russian Federation	0	RecoveredCase
6/22	Singapore	31	DeadCase
6/22	Singapore	5	CurrentCase
6/22	Singapore	170	RecoveredCase
6/22	Slovenia	0	DeadCase
6/22	Slovenia	0	CurrentCase
6/22	Slovenia	0	RecoveredCase
6/22	South Africa	1	DeadCase
6/22	South Africa	0	CurrentCase
6/22	South Africa	0	RecoveredCase
6/22	Spain	0	DeadCase
6/22	Spain	0	CurrentCase
6/22	Spain	1	RecoveredCase
6/22	Sweden	0	DeadCase
6/22	Sweden	0	CurrentCase
6/22	Sweden	3	RecoveredCase
6/22	Switzerland	0	DeadCase
6/22	Switzerland	0	CurrentCase
6/22	Switzerland	1	RecoveredCase
6/22	Taiwan	84	DeadCase
6/22	Taiwan	131	CurrentCase
6/22	Taiwan	480	RecoveredCase
6/22	Thailand	2	DeadCase
6/22	Thailand	1	CurrentCase
6/22	Thailand	6	RecoveredCase
6/22	United Kingdom	0	DeadCase
6/22	United Kingdom	0	CurrentCase
6/22	United Kingdom	4	RecoveredCase
6/22	United States	0	DeadCase
6/22	United States	38	CurrentCase
6/22	United States	36	RecoveredCase
6/22	Viet Nam	5	DeadCase
6/22	Viet Nam	0	CurrentCase
6/22	Viet Nam	58	RecoveredCase
6/23	United States	0	DeadCase
6/23	United States	38	CurrentCase
6/23	United States	36	RecoveredCase
6/23	Belgium	0	DeadCase
6/23	Belgium	0	CurrentCase
6/23	Belgium	0	RecoveredCase
6/23	Brazil	0	DeadCase
6/23	Brazil	1	CurrentCase
6/23	Brazil	2	RecoveredCase
6/23	Bulgaria	0	DeadCase
6/23	Bulgaria	0	CurrentCase
6/23	Bulgaria	0	RecoveredCase
6/23	Canada	35	DeadCase
6/23	Canada	29	CurrentCase
6/23	Canada	182	RecoveredCase
6/23	China	643	DeadCase
6/23	China	132	CurrentCase
6/23	China	6307	RecoveredCase
6/23	Colombia	0	DeadCase
6/23	Colombia	0	CurrentCase
6/23	Colombia	1	RecoveredCase
6/23	Finland	0	DeadCase
6/23	Finland	0	CurrentCase
6/23	Finland	1	RecoveredCase
6/23	France	0	DeadCase
6/23	France	1	CurrentCase
6/23	France	6	RecoveredCase
6/23	Germany	0	DeadCase
6/23	Germany	1	CurrentCase
6/23	Germany	9	RecoveredCase
6/23	India	0	DeadCase
6/23	India	0	CurrentCase
6/23	India	3	RecoveredCase
6/23	Indonesia	0	DeadCase
6/23	Indonesia	0	CurrentCase
6/23	Indonesia	2	RecoveredCase
6/23	Italy	0	DeadCase
6/23	Italy	0	CurrentCase
6/23	Italy	9	RecoveredCase
6/23	Japan	0	DeadCase
6/23	Japan	0	CurrentCase
6/23	Japan	0	RecoveredCase
6/23	Kuwait	0	DeadCase
6/23	Kuwait	0	CurrentCase
6/23	Kuwait	1	RecoveredCase
6/23	Malaysia	2	DeadCase
6/23	Malaysia	0	CurrentCase
6/23	Malaysia	3	RecoveredCase
6/23	Australia	0	DeadCase
6/23	Australia	0	CurrentCase
6/23	Australia	5	RecoveredCase
6/23	Mongolia	0	DeadCase
6/23	Mongolia	0	CurrentCase
6/23	Mongolia	9	RecoveredCase
6/23	New Zealand	0	DeadCase
6/23	New Zealand	0	CurrentCase
6/23	New Zealand	1	RecoveredCase
6/23	Philippines	2	DeadCase
6/23	Philippines	0	CurrentCase
6/23	Philippines	12	RecoveredCase
6/23	Poland	0	DeadCase
6/23	Poland	0	CurrentCase
6/23	Poland	0	RecoveredCase
6/23	Republic of Ireland	0	DeadCase
6/23	Republic of Ireland	0	CurrentCase
6/23	Republic of Ireland	1	RecoveredCase
6/23	Republic of Korea	0	DeadCase
6/23	Republic of Korea	0	CurrentCase
6/23	Republic of Korea	3	RecoveredCase
6/23	Romania	0	DeadCase
6/23	Romania	0	CurrentCase
6/23	Romania	1	RecoveredCase
6/23	Russian Federation	0	DeadCase
6/23	Russian Federation	1	CurrentCase
6/23	Russian Federation	0	RecoveredCase
6/23	Singapore	31	DeadCase
6/23	Singapore	5	CurrentCase
6/23	Singapore	170	RecoveredCase
6/23	Slovenia	0	DeadCase
6/23	Slovenia	0	CurrentCase
6/23	Slovenia	0	RecoveredCase
6/23	South Africa	1	DeadCase
6/23	South Africa	0	CurrentCase
6/23	South Africa	0	RecoveredCase
6/23	Spain	0	DeadCase
6/23	Spain	0	CurrentCase
6/23	Spain	1	RecoveredCase
6/23	Sweden	0	DeadCase
6/23	Sweden	0	CurrentCase
6/23	Sweden	3	RecoveredCase
6/23	Switzerland	0	DeadCase
6/23	Switzerland	0	CurrentCase
6/23	Switzerland	1	RecoveredCase
6/23	Taiwan	84	DeadCase
6/23	Taiwan	122	CurrentCase
6/23	Taiwan	486	RecoveredCase
6/23	Thailand	2	DeadCase
6/23	Thailand	0	CurrentCase
6/23	Thailand	7	RecoveredCase
6/23	United Kingdom	0	DeadCase
6/23	United Kingdom	0	CurrentCase
6/23	United Kingdom	4	RecoveredCase
6/23	Viet Nam	5	DeadCase
6/23	Viet Nam	0	CurrentCase
6/23	Viet Nam	58	RecoveredCase
6/24	Belgium	0	DeadCase
6/24	Belgium	0	CurrentCase
6/24	Belgium	0	RecoveredCase
6/24	Brazil	0	DeadCase
6/24	Brazil	1	CurrentCase
6/24	Brazil	2	RecoveredCase
6/24	Bulgaria	0	DeadCase
6/24	Bulgaria	0	CurrentCase
6/24	Bulgaria	0	RecoveredCase
6/24	Canada	37	DeadCase
6/24	Canada	24	CurrentCase
6/24	Canada	188	RecoveredCase
6/24	China	643	DeadCase
6/24	China	120	CurrentCase
6/24	China	6319	RecoveredCase
6/24	Colombia	0	DeadCase
6/24	Colombia	0	CurrentCase
6/24	Colombia	1	RecoveredCase
6/24	Finland	0	DeadCase
6/24	Finland	0	CurrentCase
6/24	Finland	1	RecoveredCase
6/24	France	0	DeadCase
6/24	France	1	CurrentCase
6/24	France	6	RecoveredCase
6/24	Germany	0	DeadCase
6/24	Germany	1	CurrentCase
6/24	Germany	9	RecoveredCase
6/24	India	0	DeadCase
6/24	India	0	CurrentCase
6/24	India	3	RecoveredCase
6/24	Indonesia	0	DeadCase
6/24	Indonesia	0	CurrentCase
6/24	Indonesia	2	RecoveredCase
6/24	Italy	0	DeadCase
6/24	Italy	0	CurrentCase
6/24	Italy	9	RecoveredCase
6/24	Japan	0	DeadCase
6/24	Japan	0	CurrentCase
6/24	Japan	0	RecoveredCase
6/24	Kuwait	0	DeadCase
6/24	Kuwait	0	CurrentCase
6/24	Kuwait	1	RecoveredCase
6/24	Malaysia	2	DeadCase
6/24	Malaysia	0	CurrentCase
6/24	Malaysia	3	RecoveredCase
6/24	Mongolia	0	DeadCase
6/24	Mongolia	0	CurrentCase
6/24	Mongolia	9	RecoveredCase
6/24	New Zealand	0	DeadCase
6/24	New Zealand	0	CurrentCase
6/24	New Zealand	1	RecoveredCase
6/24	Australia	0	DeadCase
6/24	Australia	0	CurrentCase
6/24	Australia	5	RecoveredCase
6/24	Philippines	2	DeadCase
6/24	Philippines	0	CurrentCase
6/24	Philippines	12	RecoveredCase
6/24	Poland	0	DeadCase
6/24	Poland	0	CurrentCase
6/24	Poland	0	RecoveredCase
6/24	Republic of Ireland	0	DeadCase
6/24	Republic of Ireland	0	CurrentCase
6/24	Republic of Ireland	1	RecoveredCase
6/24	Republic of Korea	0	DeadCase
6/24	Republic of Korea	0	CurrentCase
6/24	Republic of Korea	3	RecoveredCase
6/24	Romania	0	DeadCase
6/24	Romania	0	CurrentCase
6/24	Romania	1	RecoveredCase
6/24	Russian Federation	0	DeadCase
6/24	Russian Federation	1	CurrentCase
6/24	Russian Federation	0	RecoveredCase
6/24	Singapore	31	DeadCase
6/24	Singapore	5	CurrentCase
6/24	Singapore	170	RecoveredCase
6/24	Slovenia	0	DeadCase
6/24	Slovenia	0	CurrentCase
6/24	Slovenia	0	RecoveredCase
6/24	South Africa	1	DeadCase
6/24	South Africa	0	CurrentCase
6/24	South Africa	0	RecoveredCase
6/24	Spain	0	DeadCase
6/24	Spain	0	CurrentCase
6/24	Spain	1	RecoveredCase
6/24	Sweden	0	DeadCase
6/24	Sweden	0	CurrentCase
6/24	Sweden	3	RecoveredCase
6/24	Switzerland	0	DeadCase
6/24	Switzerland	0	CurrentCase
6/24	Switzerland	1	RecoveredCase
6/24	Taiwan	84	DeadCase
6/24	Taiwan	111	CurrentCase
6/24	Taiwan	492	RecoveredCase
6/24	Thailand	2	DeadCase
6/24	Thailand	0	CurrentCase
6/24	Thailand	7	RecoveredCase
6/24	United Kingdom	0	DeadCase
6/24	United Kingdom	0	CurrentCase
6/24	United Kingdom	4	RecoveredCase
6/24	United States	0	DeadCase
6/24	United States	39	CurrentCase
6/24	United States	36	RecoveredCase
6/24	Viet Nam	5	DeadCase
6/24	Viet Nam	0	CurrentCase
6/24	Viet Nam	58	RecoveredCase
6/25	Poland	0	DeadCase
6/25	Poland	0	CurrentCase
6/25	Poland	0	RecoveredCase
6/25	United States	0	DeadCase
6/25	United States	39	CurrentCase
6/25	United States	36	RecoveredCase
6/25	United Kingdom	0	DeadCase
6/25	United Kingdom	0	CurrentCase
6/25	United Kingdom	4	RecoveredCase
6/25	Thailand	2	DeadCase
6/25	Thailand	0	CurrentCase
6/25	Thailand	7	RecoveredCase
6/25	Taiwan	84	DeadCase
6/25	Taiwan	110	CurrentCase
6/25	Taiwan	492	RecoveredCase
6/25	Switzerland	0	DeadCase
6/25	Switzerland	0	CurrentCase
6/25	Switzerland	1	RecoveredCase
6/25	Sweden	0	DeadCase
6/25	Sweden	0	CurrentCase
6/25	Sweden	3	RecoveredCase
6/25	Spain	0	DeadCase
6/25	Spain	0	CurrentCase
6/25	Spain	1	RecoveredCase
6/25	South Africa	1	DeadCase
6/25	South Africa	0	CurrentCase
6/25	South Africa	0	RecoveredCase
6/25	Slovenia	0	DeadCase
6/25	Slovenia	0	CurrentCase
6/25	Slovenia	0	RecoveredCase
6/25	Singapore	31	DeadCase
6/25	Singapore	5	CurrentCase
6/25	Singapore	170	RecoveredCase
6/25	Russian Federation	0	DeadCase
6/25	Russian Federation	1	CurrentCase
6/25	Russian Federation	0	RecoveredCase
6/25	Romania	0	DeadCase
6/25	Romania	0	CurrentCase
6/25	Romania	1	RecoveredCase
6/25	Republic of Korea	0	DeadCase
6/25	Republic of Korea	0	CurrentCase
6/25	Republic of Korea	3	RecoveredCase
6/25	Republic of Ireland	0	DeadCase
6/25	Republic of Ireland	0	CurrentCase
6/25	Republic of Ireland	1	RecoveredCase
6/25	Philippines	2	DeadCase
6/25	Philippines	0	CurrentCase
6/25	Philippines	12	RecoveredCase
6/25	New Zealand	0	DeadCase
6/25	New Zealand	0	CurrentCase
6/25	New Zealand	1	RecoveredCase
6/25	Mongolia	0	DeadCase
6/25	Mongolia	0	CurrentCase
6/25	Mongolia	9	RecoveredCase
6/25	Malaysia	2	DeadCase
6/25	Malaysia	0	CurrentCase
6/25	Malaysia	3	RecoveredCase
6/25	Kuwait	0	DeadCase
6/25	Kuwait	0	CurrentCase
6/25	Kuwait	1	RecoveredCase
6/25	Japan	0	DeadCase
6/25	Japan	1	CurrentCase
6/25	Japan	0	RecoveredCase
6/25	Italy	0	DeadCase
6/25	Italy	0	CurrentCase
6/25	Italy	9	RecoveredCase
6/25	Indonesia	0	DeadCase
6/25	Indonesia	0	CurrentCase
6/25	Indonesia	2	RecoveredCase
6/25	India	0	DeadCase
6/25	India	0	CurrentCase
6/25	India	3	RecoveredCase
6/25	Germany	0	DeadCase
6/25	Germany	1	CurrentCase
6/25	Germany	9	RecoveredCase
6/25	France	0	DeadCase
6/25	France	1	CurrentCase
6/25	France	6	RecoveredCase
6/25	Finland	0	DeadCase
6/25	Finland	0	CurrentCase
6/25	Finland	1	RecoveredCase
6/25	Colombia	0	DeadCase
6/25	Colombia	0	CurrentCase
6/25	Colombia	1	RecoveredCase
6/25	China	644	DeadCase
6/25	China	103	CurrentCase
6/25	China	6336	RecoveredCase
6/25	Canada	37	DeadCase
6/25	Canada	25	CurrentCase
6/25	Canada	188	RecoveredCase
6/25	Bulgaria	0	DeadCase
6/25	Bulgaria	0	CurrentCase
6/25	Bulgaria	0	RecoveredCase
6/25	Brazil	0	DeadCase
6/25	Brazil	1	CurrentCase
6/25	Brazil	2	RecoveredCase
6/25	Belgium	0	DeadCase
6/25	Belgium	0	CurrentCase
6/25	Belgium	0	RecoveredCase
6/25	Australia	0	DeadCase
6/25	Australia	0	CurrentCase
6/25	Australia	5	RecoveredCase
6/25	Viet Nam	5	DeadCase
6/25	Viet Nam	0	CurrentCase
6/25	Viet Nam	58	RecoveredCase
6/26	Canada	37	DeadCase
6/26	Canada	24	CurrentCase
6/26	Canada	190	RecoveredCase
6/26	Australia	0	DeadCase
6/26	Australia	0	CurrentCase
6/26	Australia	5	RecoveredCase
6/26	Brazil	0	DeadCase
6/26	Brazil	1	CurrentCase
6/26	Brazil	2	RecoveredCase
6/26	Viet Nam	5	DeadCase
6/26	Viet Nam	0	CurrentCase
6/26	Viet Nam	58	RecoveredCase
6/26	United States	0	DeadCase
6/26	United States	38	CurrentCase
6/26	United States	36	RecoveredCase
6/26	United Kingdom	0	DeadCase
6/26	United Kingdom	0	CurrentCase
6/26	United Kingdom	4	RecoveredCase
6/26	Thailand	2	DeadCase
6/26	Thailand	0	CurrentCase
6/26	Thailand	7	RecoveredCase
6/26	Taiwan	84	DeadCase
6/26	Taiwan	107	CurrentCase
6/26	Taiwan	491	RecoveredCase
6/26	Switzerland	0	DeadCase
6/26	Switzerland	0	CurrentCase
6/26	Switzerland	1	RecoveredCase
6/26	Sweden	0	DeadCase
6/26	Sweden	0	CurrentCase
6/26	Sweden	3	RecoveredCase
6/26	Spain	0	DeadCase
6/26	Spain	0	CurrentCase
6/26	Spain	1	RecoveredCase
6/26	South Africa	1	DeadCase
6/26	South Africa	0	CurrentCase
6/26	South Africa	0	RecoveredCase
6/26	Slovenia	0	DeadCase
6/26	Slovenia	0	CurrentCase
6/26	Slovenia	0	RecoveredCase
6/26	Singapore	32	DeadCase
6/26	Singapore	4	CurrentCase
6/26	Singapore	170	RecoveredCase
6/26	Russian Federation	0	DeadCase
6/26	Russian Federation	1	CurrentCase
6/26	Russian Federation	0	RecoveredCase
6/26	Romania	0	DeadCase
6/26	Romania	0	CurrentCase
6/26	Romania	1	RecoveredCase
6/26	Belgium	0	DeadCase
6/26	Belgium	0	CurrentCase
6/26	Belgium	0	RecoveredCase
6/26	Republic of Korea	0	DeadCase
6/26	Republic of Korea	0	CurrentCase
6/26	Republic of Korea	3	RecoveredCase
6/26	Republic of Ireland	0	DeadCase
6/26	Republic of Ireland	0	CurrentCase
6/26	Republic of Ireland	1	RecoveredCase
6/26	Poland	0	DeadCase
6/26	Poland	0	CurrentCase
6/26	Poland	0	RecoveredCase
6/26	Philippines	2	DeadCase
6/26	Philippines	0	CurrentCase
6/26	Philippines	12	RecoveredCase
6/26	New Zealand	0	DeadCase
6/26	New Zealand	0	CurrentCase
6/26	New Zealand	1	RecoveredCase
6/26	Mongolia	0	DeadCase
6/26	Mongolia	0	CurrentCase
6/26	Mongolia	9	RecoveredCase
6/26	Malaysia	2	DeadCase
6/26	Malaysia	0	CurrentCase
6/26	Malaysia	3	RecoveredCase
6/26	Kuwait	0	DeadCase
6/26	Kuwait	0	CurrentCase
6/26	Kuwait	1	RecoveredCase
6/26	Japan	0	DeadCase
6/26	Japan	1	CurrentCase
6/26	Japan	0	RecoveredCase
6/26	Italy	0	DeadCase
6/26	Italy	0	CurrentCase
6/26	Italy	9	RecoveredCase
6/26	Indonesia	0	DeadCase
6/26	Indonesia	0	CurrentCase
6/26	Indonesia	2	RecoveredCase
6/26	India	0	DeadCase
6/26	India	0	CurrentCase
6/26	India	3	RecoveredCase
6/26	Germany	0	DeadCase
6/26	Germany	1	CurrentCase
6/26	Germany	9	RecoveredCase
6/26	France	0	DeadCase
6/26	France	1	CurrentCase
6/26	France	6	RecoveredCase
6/26	Finland	0	DeadCase
6/26	Finland	0	CurrentCase
6/26	Finland	1	RecoveredCase
6/26	Colombia	0	DeadCase
6/26	Colombia	0	CurrentCase
6/26	Colombia	1	RecoveredCase
6/26	China	644	DeadCase
6/26	China	98	CurrentCase
6/26	China	6341	RecoveredCase
6/26	Bulgaria	0	DeadCase
6/26	Bulgaria	0	CurrentCase
6/26	Bulgaria	0	RecoveredCase
6/27	Taiwan	84	DeadCase
6/27	Taiwan	105	CurrentCase
6/27	Taiwan	492	RecoveredCase
6/27	Australia	0	DeadCase
6/27	Australia	0	CurrentCase
6/27	Australia	5	RecoveredCase
6/27	Belgium	0	DeadCase
6/27	Belgium	0	CurrentCase
6/27	Belgium	0	RecoveredCase
6/27	Brazil	0	DeadCase
6/27	Brazil	1	CurrentCase
6/27	Brazil	2	RecoveredCase
6/27	Bulgaria	0	DeadCase
6/27	Bulgaria	0	CurrentCase
6/27	Bulgaria	0	RecoveredCase
6/27	Canada	37	DeadCase
6/27	Canada	23	CurrentCase
6/27	Canada	191	RecoveredCase
6/27	China	645	DeadCase
6/27	China	94	CurrentCase
6/27	China	6344	RecoveredCase
6/27	Colombia	0	DeadCase
6/27	Colombia	0	CurrentCase
6/27	Colombia	1	RecoveredCase
6/27	Finland	0	DeadCase
6/27	Finland	0	CurrentCase
6/27	Finland	1	RecoveredCase
6/27	France	0	DeadCase
6/27	France	1	CurrentCase
6/27	France	6	RecoveredCase
6/27	Germany	0	DeadCase
6/27	Germany	1	CurrentCase
6/27	Germany	9	RecoveredCase
6/27	India	0	DeadCase
6/27	India	0	CurrentCase
6/27	India	3	RecoveredCase
6/27	Indonesia	0	DeadCase
6/27	Indonesia	0	CurrentCase
6/27	Indonesia	2	RecoveredCase
6/27	Italy	0	DeadCase
6/27	Italy	0	CurrentCase
6/27	Italy	5	RecoveredCase
6/27	Japan	0	DeadCase
6/27	Japan	0	CurrentCase
6/27	Japan	0	RecoveredCase
6/27	Kuwait	0	DeadCase
6/27	Kuwait	0	CurrentCase
6/27	Kuwait	1	RecoveredCase
6/27	Malaysia	2	DeadCase
6/27	Malaysia	0	CurrentCase
6/27	Malaysia	3	RecoveredCase
6/27	Mongolia	0	DeadCase
6/27	Mongolia	0	CurrentCase
6/27	Mongolia	9	RecoveredCase
6/27	New Zealand	0	DeadCase
6/27	New Zealand	0	CurrentCase
6/27	New Zealand	1	RecoveredCase
6/27	Philippines	2	DeadCase
6/27	Philippines	0	CurrentCase
6/27	Philippines	12	RecoveredCase
6/27	Poland	0	DeadCase
6/27	Poland	0	CurrentCase
6/27	Poland	0	RecoveredCase
6/27	Republic of Ireland	0	DeadCase
6/27	Republic of Ireland	0	CurrentCase
6/27	Republic of Ireland	1	RecoveredCase
6/27	Republic of Korea	0	DeadCase
6/27	Republic of Korea	0	CurrentCase
6/27	Republic of Korea	3	RecoveredCase
6/27	Romania	0	DeadCase
6/27	Romania	0	CurrentCase
6/27	Romania	1	RecoveredCase
6/27	Russian Federation	0	DeadCase
6/27	Russian Federation	1	CurrentCase
6/27	Russian Federation	0	RecoveredCase
6/27	Singapore	32	DeadCase
6/27	Singapore	3	CurrentCase
6/27	Singapore	171	RecoveredCase
6/27	Slovenia	0	DeadCase
6/27	Slovenia	0	CurrentCase
6/27	Slovenia	0	RecoveredCase
6/27	South Africa	1	DeadCase
6/27	South Africa	0	CurrentCase
6/27	South Africa	0	RecoveredCase
6/27	Spain	0	DeadCase
6/27	Spain	0	CurrentCase
6/27	Spain	1	RecoveredCase
6/27	Sweden	0	DeadCase
6/27	Sweden	0	CurrentCase
6/27	Sweden	3	RecoveredCase
6/27	Switzerland	0	DeadCase
6/27	Switzerland	0	CurrentCase
6/27	Switzerland	1	RecoveredCase
6/27	Thailand	2	DeadCase
6/27	Thailand	0	CurrentCase
6/27	Thailand	7	RecoveredCase
6/27	United Kingdom	0	DeadCase
6/27	United Kingdom	0	CurrentCase
6/27	United Kingdom	4	RecoveredCase
6/27	United States	0	DeadCase
6/27	United States	10	CurrentCase
6/27	United States	64	RecoveredCase
6/27	Viet Nam	5	DeadCase
6/27	Viet Nam	0	CurrentCase
6/27	Viet Nam	58	RecoveredCase
6/28	Malaysia	2	DeadCase
6/28	Malaysia	0	CurrentCase
6/28	Malaysia	3	RecoveredCase
6/28	Belgium	0	DeadCase
6/28	Belgium	0	CurrentCase
6/28	Belgium	0	RecoveredCase
6/28	Brazil	0	DeadCase
6/28	Brazil	1	CurrentCase
6/28	Brazil	2	RecoveredCase
6/28	Bulgaria	0	DeadCase
6/28	Bulgaria	0	CurrentCase
6/28	Bulgaria	0	RecoveredCase
6/28	Canada	37	DeadCase
6/28	Canada	23	CurrentCase
6/28	Canada	191	RecoveredCase
6/28	China	645	DeadCase
6/28	China	94	CurrentCase
6/28	China	6344	RecoveredCase
6/28	Colombia	0	DeadCase
6/28	Colombia	0	CurrentCase
6/28	Colombia	1	RecoveredCase
6/28	Finland	0	DeadCase
6/28	Finland	0	CurrentCase
6/28	Finland	1	RecoveredCase
6/28	France	0	DeadCase
6/28	France	1	CurrentCase
6/28	France	6	RecoveredCase
6/28	Germany	0	DeadCase
6/28	Germany	1	CurrentCase
6/28	Germany	9	RecoveredCase
6/28	India	0	DeadCase
6/28	India	0	CurrentCase
6/28	India	3	RecoveredCase
6/28	Indonesia	0	DeadCase
6/28	Indonesia	0	CurrentCase
6/28	Indonesia	2	RecoveredCase
6/28	Italy	0	DeadCase
6/28	Italy	0	CurrentCase
6/28	Italy	5	RecoveredCase
6/28	Japan	0	DeadCase
6/28	Japan	0	CurrentCase
6/28	Japan	0	RecoveredCase
6/28	Kuwait	0	DeadCase
6/28	Kuwait	0	CurrentCase
6/28	Kuwait	1	RecoveredCase
6/28	Viet Nam	5	DeadCase
6/28	Viet Nam	0	CurrentCase
6/28	Viet Nam	58	RecoveredCase
6/28	Mongolia	0	DeadCase
6/28	Mongolia	0	CurrentCase
6/28	Mongolia	9	RecoveredCase
6/28	New Zealand	0	DeadCase
6/28	New Zealand	0	CurrentCase
6/28	New Zealand	1	RecoveredCase
6/28	Philippines	2	DeadCase
6/28	Philippines	0	CurrentCase
6/28	Philippines	12	RecoveredCase
6/28	Poland	0	DeadCase
6/28	Poland	0	CurrentCase
6/28	Poland	0	RecoveredCase
6/28	Republic of Ireland	0	DeadCase
6/28	Republic of Ireland	0	CurrentCase
6/28	Republic of Ireland	1	RecoveredCase
6/28	Republic of Korea	0	DeadCase
6/28	Republic of Korea	0	CurrentCase
6/28	Republic of Korea	3	RecoveredCase
6/28	Romania	0	DeadCase
6/28	Romania	0	CurrentCase
6/28	Romania	1	RecoveredCase
6/28	Russian Federation	0	DeadCase
6/28	Russian Federation	1	CurrentCase
6/28	Russian Federation	0	RecoveredCase
6/28	Singapore	32	DeadCase
6/28	Singapore	3	CurrentCase
6/28	Singapore	171	RecoveredCase
6/28	Slovenia	0	DeadCase
6/28	Slovenia	0	CurrentCase
6/28	Slovenia	0	RecoveredCase
6/28	South Africa	1	DeadCase
6/28	South Africa	0	CurrentCase
6/28	South Africa	0	RecoveredCase
6/28	Spain	0	DeadCase
6/28	Spain	0	CurrentCase
6/28	Spain	1	RecoveredCase
6/28	Sweden	0	DeadCase
6/28	Sweden	0	CurrentCase
6/28	Sweden	3	RecoveredCase
6/28	Switzerland	0	DeadCase
6/28	Switzerland	0	CurrentCase
6/28	Switzerland	1	RecoveredCase
6/28	Taiwan	84	DeadCase
6/28	Taiwan	105	CurrentCase
6/28	Taiwan	492	RecoveredCase
6/28	Thailand	2	DeadCase
6/28	Thailand	0	CurrentCase
6/28	Thailand	7	RecoveredCase
6/28	United Kingdom	0	DeadCase
6/28	United Kingdom	0	CurrentCase
6/28	United Kingdom	4	RecoveredCase
6/28	United States	0	DeadCase
6/28	United States	10	CurrentCase
6/28	United States	64	RecoveredCase
6/28	Australia	0	DeadCase
6/28	Australia	0	CurrentCase
6/28	Australia	5	RecoveredCase
6/29	Bulgaria	0	DeadCase
6/29	Bulgaria	0	CurrentCase
6/29	Bulgaria	0	RecoveredCase
6/29	Belgium	0	DeadCase
6/29	Belgium	0	CurrentCase
6/29	Belgium	0	RecoveredCase
6/29	United States	0	DeadCase
6/29	United States	10	CurrentCase
6/29	United States	64	RecoveredCase
6/29	Australia	0	DeadCase
6/29	Australia	0	CurrentCase
6/29	Australia	5	RecoveredCase
6/29	United Kingdom	0	DeadCase
6/29	United Kingdom	0	CurrentCase
6/29	United Kingdom	4	RecoveredCase
6/29	Thailand	2	DeadCase
6/29	Thailand	0	CurrentCase
6/29	Thailand	7	RecoveredCase
6/29	Taiwan	84	DeadCase
6/29	Taiwan	105	CurrentCase
6/29	Taiwan	492	RecoveredCase
6/29	Switzerland	0	DeadCase
6/29	Switzerland	0	CurrentCase
6/29	Switzerland	1	RecoveredCase
6/29	Sweden	0	DeadCase
6/29	Sweden	0	CurrentCase
6/29	Sweden	3	RecoveredCase
6/29	Spain	0	DeadCase
6/29	Spain	0	CurrentCase
6/29	Spain	1	RecoveredCase
6/29	South Africa	1	DeadCase
6/29	South Africa	0	CurrentCase
6/29	South Africa	0	RecoveredCase
6/29	Slovenia	0	DeadCase
6/29	Slovenia	0	CurrentCase
6/29	Slovenia	0	RecoveredCase
6/29	Singapore	32	DeadCase
6/29	Singapore	3	CurrentCase
6/29	Singapore	171	RecoveredCase
6/29	Russian Federation	0	DeadCase
6/29	Russian Federation	1	CurrentCase
6/29	Russian Federation	0	RecoveredCase
6/29	Romania	0	DeadCase
6/29	Romania	0	CurrentCase
6/29	Romania	1	RecoveredCase
6/29	Republic of Korea	0	DeadCase
6/29	Republic of Korea	0	CurrentCase
6/29	Republic of Korea	3	RecoveredCase
6/29	Viet Nam	5	DeadCase
6/29	Viet Nam	0	CurrentCase
6/29	Viet Nam	58	RecoveredCase
6/29	Republic of Ireland	0	DeadCase
6/29	Republic of Ireland	0	CurrentCase
6/29	Republic of Ireland	1	RecoveredCase
6/29	Poland	0	DeadCase
6/29	Poland	0	CurrentCase
6/29	Poland	0	RecoveredCase
6/29	Philippines	2	DeadCase
6/29	Philippines	0	CurrentCase
6/29	Philippines	12	RecoveredCase
6/29	New Zealand	0	DeadCase
6/29	New Zealand	0	CurrentCase
6/29	New Zealand	1	RecoveredCase
